body,number,time,user
"Le Pôle d’activité indoor verra t-il le jour ?

La construction de l’UTNS fait l’objet de développement dont un cadre a été posé par l’acte de vente du parking P1. Il n’existe rien de tel concernant le Pôle d’activité indoor dont on nous dit qu’il sera construit dans « un deuxième temps ». Or l’UTNS sur 4 saisons est justifié par l’arrivé de cette équipement « merveilleux » qui fera venir des équipes sportives de haut niveau et des entreprises de premier plan capables de louer ce type d’équipement.
Qu’en est-il de ce « deuxième temps » et des garanties de construction ?
Pour avoir regardé un peu en détail, le Pôle serait construit à la place du bâtiment principal de la station qui héberge à la fois le départ des télécabines, les caisses, le local ESF, les bureaux de la SEVLC, les garages et ateliers pour la maintenance et les dameuses …
Bref un bâtiment qui fait entièrement partie de l’exploitation des remontées mécaniques donc de la DSP.

Bien qu’appartenant à priori à la SEVLC, ces bâtiments sont indissociables d’exploitation et devront être mis à disposition du prochain exploitant quel qu’il soit, c’est la loi. Rappelons que la mise sur le marché de la DSP fait appel à la concurrence. Deux candidats ont montré leur volonté de répondre à cet appel d’offre. La construction du Pôle d’activité ne fait pas partie de la DSP à ma connaissance. 

J’ai des interrogations :
-	Soit dès à présent, il est convenu que la DSP sera attribuée à la SEVLC. C’est le deal qui est annoncé par certains pour faire simple « tu me prends la DSP, tu peux construire » où « retenir l’investisseur ». Et l’on peut se poser la question d’un marché public faussé par avance.
-	Soit il y a une attribution sur des critères factuels et publiques (que nous aimerions bien avoir) et il y a une possibilité que le concurrent à la SEVLC remporte le marché. Que se passe-t-il dans ce cas ? Les bâtiments seront mis à disposition du nouvel exploitant, qui n’a pas pour mission de construire et d’exploiter la Pôle d’activité. Quel deal est imaginé pour que ce pôle soit construit et exploité ? Aux investissements colossaux (35 M€) demandés dans la DSP viendraient s’ajouter le Pôle pour 35 M€ encore ? Qui serait finalement propriétaire (la commune ou la SEVLC ou l’exploitant) ?
Une certitude, le Pôle d’activité ne peut pas se faire sans, à minima, le renouvellement de la télécabine verte et sans la relocalisation des caisses, de l’atelier et des bureaux d’exploitation.

Sauf à que toutes ces questions aient des réponses claires (que l’on pourrait nous donner), le Pôle n’est pas pour demain ! Sans Pôle peut-on encore qualifier les UTN de Villard et Corrençon autrement que par de simples constructions de nouveaux lits touristiques ?

Aussi, il parait urgent d’attendre :
-	L’étude économique et touristique 2040 qui devra faire l’objet d’une validation par les habitants (rappelons que les élus sont de passage, les habitants ont leurs vie personnelle et professionnel). Si l’on ne veut pas encore diviser la population, il s’agira de travailler étroitement avec elle. Les prochains élus auront du pain sur la planche.
-	L’attribution de la DSP en toute transparence. Avec des critères qui devraient déjà être publics afin de lever toutes interprétations.
-	Les orientations et plannings validés avec le nouveau délégataire quant aux renouvellements des équipements pour disposer d’un planning de mise en œuvre éventuelle du Pôle d’activité.
-	Juger à la lumière de tous ces éléments et des actions prises pour préserver l’environnement s’il est vraiment opportun de construire des UTN. 

Pour ces raisons et pour toutes les raisons environnementales et économiques déjà énoncées dans les 1600 contributions précédentes, je suis contre ces projets UTN.

Enfin dès à présent, on ne peut pas imaginer qu'avec toutes ces contributions opposées et argumentées, les autorités compétentes et les élus confirme les projets UTN. On en viendrait à se demander si les PPVE, les avis de la MRAE et celui du PNRV sont des outils démocratiques ou uniquement pour calmer les populations.",1638,2025-04-23 14:52:00,Anonyme
"Des projets de tel envergure en montagne, et même sur le territoire en général, ne sont plus de cette époque. Il faut prioriser la remise en état fonctionnelle et énergétique des bâtiment déjà existant !
De plus ce genre de projet contribue à une gentrification des lieux, chose qui ne devrait pas être concevable en montagne … et encore moins dans le Vercors ou le mal commence à se faire ressentir.

Le projet de Villars devrait avant tout être sur de la rénovation et en harmonie avec les lieux (forêt, pâturage, etc) et non une de la destruction d’un espace vierge pour une construction artificielle et à destination d’une poignée de personne uniquement.",1637,2025-04-23 14:50:00,Anonyme
"Encore un grand projet inutile. Etat des ressources en eau potable ? Mobilités collectives pour les accès à la future station agrandie ? Impact sur l'environnement, faune et flore ? Des tonnes de matériaux pour les futurs parkings. On marche sur la tête ! Tout cela pour remplir les poches de quelques uns",1636,2025-04-23 14:46:00,Anonymisé
"Je suis contre la création de cette unité touristique nouvelle. A l’heure où on parle de réchauffement climatique, il devient urgent de penser à la reconversion de l’économie lié au tourisme de neige. Le Vercors dispose selon moi de nombreux atouts et d’un nombre suffisant d’équipements touristiques pour mener à bien cette transition. 
Par ailleurs, le Vercors est un territoire déjà surfrequenté en toute saison, pourtant doté d’un environnement naturel hors du commun. Il devient urgent de rationnaliser l’utilisation de ce massif qui mérite largement mieux qu’une nouvelle zone touristique de masse.",1635,2025-04-23 14:20:00,Anonyme
"Je ne suis pas favorable à une nouvelle UTN pour plusieurs raisons : 
- déclin du ski du à plusieurs facteurs, changement climatique, coût, accessibilité
- traitement des eaux usées et déchets
- stationnement pour les touriste journalier et locataires des bâtiments actuels
- concurrence pour les logements déjà ennplace",1634,2025-04-23 14:17:00,Anonyme
"Projet d un autre temps, irrespectueux de l environnement et contraire aux intérêts des locaux.",1633,2025-04-23 14:08:00,Anonymisé
"Considérant les enjeux auxquels nos territoires de montagne se trouvent confrontés, il parait tout à fait inacceptable de recourir à de nouveaux projets d'aménagements de cette dimension. Les UTN s'inscrivent dans une politique passéiste de la montagne comme le Plan Neige a pu l'être dans les années 60. Le territoire n'a pas besoin de nouvelles unités touristiques mais plutôt de s'adapter à la transition du tourisme et de son territoire face au changement climatique et à l'accueil de population à l'année.",1632,2025-04-23 14:07:00,Anonyme
"Nous sommes contre ce projet qui va contribuer à la destruction de la nature du VERCORS par l'augmentation du flux de voitures et la sur population … Le parking qui était gratuit deviendra évidemment payant . l'échec prévisible de cette réalisation est déjà sous nos yeux  avec les GLOVETTES barre d'immeubles témoin d'un passé où régnait le tout béton.
l'on peut aussi se poser la question de la légalité de l'échange de terrains.",1631,2025-04-23 13:56:00,Anonyme
"Jeune saisonnière de 24 ans aux Glovettes, j'assiste jour après jour au désastre écologique que subit de plein fouet le Vercors. Sans perdre espoir, je découvre des initiatives locales, mesurées et cohérentes : le clap, la joli colo, villa glovettes... qui attirent elles aussi les touristes !!! Mais avec attention à son environnement et LIEN au territoire par les artisans, agriculteurs, géologues ... et habitants. 
Sans parler de toutes les propositions sportives DEJA existantes .... 
Quand pourrons nous préserver sereinement nos espaces ? 
Cote 2000 est déjà un désert touristique hors saison... sachant que la saison de ski tient désormais sur un mois ric rac... Quel trou financier cela engendre t'il ?  Alors même que nous pourrions promouvoir d'autres emplois saisonniers...",2780,2025-04-29 10:17:00,Anonyme
"Personnellement je ne suis pas pour ce projet qui pour moi n a pas sa place dans le monde de demain 

La population générale s appauvrit 
Les logements sociaux et même tout simplement les logements disponibles en location ou a l achat sont extrêmement rares pour ne pas dire inexistants ou inaccessibles

Je préférerai que ce projet soit revu à la baisse ou tout du moins vers une équité un peu plus prononcée 

Vous ne pouvez vous ramener quelque part et faire de gros complexes pour les personnes aisees 
Qui fait tourner le pays ?
Quand on ne pourra plus se loger que ferez vous ?
Les villages mourront et deviendront des cités dortoires pour la minorité de la population qui pourra se permettre de rester 
Les autres partiront 
La situation économique n est pas vraiment resplendissante 
L avenir n est plus (que de temps en temps) au ski 
Et quand il y a hiver  il reste quand même 9 mois à tirer avant l hypothétique suivant 

Personnellement je ne pense pas que ce projet soit mauvais mais il va falloir réduire vos ardeurs et partager avec la population du Vercors 
On vous accueille dans notre (votre) beau  vercors mais il faut bien comprendre que sa population ne roule pas sur l or 
On a pour la plupart des bas salaires 

Proposez plutôt quelque chose de plus humain 
Mettons en avant toutes les activités qui sont possibles 
Tout le patrimoine fièrement ancré
Le Vercors comme toutes les montagnes de faible altitude a besoin de modifier ses perspectives d avenir 
Et franchement des grosses résidences luxueuses ce n est pas ce qui va faire avancer les choses 

Le pouvoir d achat plus important de ces personnes qui y iront ? 
Ca ne va juste que nous retarder dans la véritable transformation qu'il faut opérer..

Je suis pas contre les choses 
Je suis conscient 
Humain 
Humble
Soucieux de l avenir 
Et je veux bien en parler 

Resto le 3636
Auberge de la glisse 
Bois barbu 
Vol

Seb",2779,2025-04-29 10:11:00,Anonymisé
"Je tiens à vous faire part de mon opposition au projet d’UTN à Côté 2000. Un chantier d’une telle ampleur pour de nouvelles infrastructures destinées à profiter à une minorité me semble anachronique, pour ne pas dire indécent à l’heure où la sobriété énergétique et environnementale devrait être une priorité.",2778,2025-04-29 10:10:00,Anonymisé
"STOP à ces projets de milliardaires qui ne savent plus quoi faire de leur argent et qui saccagent notre planète.

Le Vercors doit rester tel qu'il est, il y a déjà bien assez de station de ski qui polluent la nature

Quand on aime le Vercors on s'y promène à pied ou à vélo, on admire la faune et la flore, et on respecte ce lieu magnifique.",2777,2025-04-29 10:08:00,Anonymisé
"STOP à ces projets de milliardaires qui ne savent plus quoi faire de leur argent et qui saccagent notre planète.

Le Vercors doit rester tel qu'il est, il y a déjà bien assez de station de ski qui polluent la nature

Quand on aime le Vercors on s'y promène à pied ou à vélo, on admire la faune et la flore, et on respecte ce lieu magnifique.",2776,2025-04-29 10:06:00,Anonymisé
"Bonjour,
Le ""projet de Tony Parker"" ne semble plus correspondre aux attentes de notre époque. On sait qu'il faut arrêter d'artificialiser les sols, utiliser le moins possible le de béton, chauffer des Spa au fioul ou au gaz... Bref, tout est dépassé dans ce projet et du coup je suis absolument contre sa réalisation.
Cordialement",2775,2025-04-29 10:03:00,Anonymisé
"Contre ce projet, laissons nos montagnes tranquilles",2774,2025-04-29 10:01:00,Anonyme
